address,grant_id,amount_in_usdt,raw_amount_in_token,token,amount_in_token_minus_gas,created_on,modified_on
0xceda8318522d348f1d1aca48b24629b8fbf09020,40,5,5,"""SAI""",5,2019-09-29T14:39:58.046-06:00,2021-11-26T10:14:35.618-07:00
0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,122,3,3,"""SAI""",2.85,2019-09-29T14:32:07.413-06:00,2021-11-26T13:26:14.271-07:00
0x27d3277b94db2abe7fd8b52d16f7912c7b669c5f,519,5,5,"""SAI""",4.75,2019-09-29T14:30:55.915-06:00,2021-11-26T19:01:14.197-07:00
0x27d3277b94db2abe7fd8b52d16f7912c7b669c5f,29,5,5,"""SAI""",5,2019-09-29T14:29:27.429-06:00,2021-11-26T20:26:32.826-07:00
0x7bfee91193d9df2ac0bfe90191d40f23c773c060,111,25,25,"""SAI""",23.75,2019-09-29T14:28:54.738-06:00,2021-11-26T20:20:16.781-07:00
0x27d3277b94db2abe7fd8b52d16f7912c7b669c5f,138,10,10,"""SAI""",9.5,2019-09-29T14:27:50.602-06:00,2021-11-26T13:26:20.683-07:00
0x27d3277b94db2abe7fd8b52d16f7912c7b669c5f,122,5,5,"""SAI""",4.75,2019-09-29T14:26:04.586-06:00,2021-11-26T13:26:14.829-07:00
0x09cabec1ead1c0ba254b09efb3ee13841712be14,40,10,10,"""SAI""",10,2019-09-29T14:24:23.615-06:00,2021-11-26T10:15:56.539-07:00
0x7bfee91193d9df2ac0bfe90191d40f23c773c060,274,25,25,"""SAI""",23.75,2019-09-29T14:22:31.213-06:00,2021-11-26T10:58:17.163-07:00
0x09cabec1ead1c0ba254b09efb3ee13841712be14,519,5,5,"""SAI""",4.75,2019-09-29T14:17:54.494-06:00,2021-11-26T20:35:33.354-07:00
0x2a1530c4c41db0b0b2bb646cb5eb1a67b7158667,24,3,3,"""SAI""",3,2019-09-29T14:16:04.783-06:00,2021-11-26T11:51:06.924-07:00
0xe993486b257cd1481aef74b3b909a2627fc8d305,13,10,10,"""SAI""",10,2019-09-29T14:16:00.350-06:00,2021-11-26T20:26:33.192-07:00
0x2a1530c4c41db0b0b2bb646cb5eb1a67b7158667,122,3,3,"""SAI""",2.85,2019-09-29T14:12:55.979-06:00,2021-11-26T20:26:32.144-07:00
0x09cabec1ead1c0ba254b09efb3ee13841712be14,25,10,10,"""SAI""",10,2019-09-29T14:12:29.463-06:00,2021-11-26T12:19:52.489-07:00
0x09cabec1ead1c0ba254b09efb3ee13841712be14,24,10,10,"""SAI""",10,2019-09-29T14:10:44.094-06:00,2021-11-26T10:14:35.822-07:00
0x09cabec1ead1c0ba254b09efb3ee13841712be14,39,10,10,"""SAI""",10,2019-09-29T14:07:42.165-06:00,2021-11-26T19:12:27.109-07:00
0x7bfee91193d9df2ac0bfe90191d40f23c773c060,183,21.5,21.5,"""SAI""",21.5,2019-09-29T14:07:23.055-06:00,2021-11-26T20:36:00.295-07:00
0x7bfee91193d9df2ac0bfe90191d40f23c773c060,36,25,25,"""SAI""",25,2019-09-29T14:03:19.702-06:00,2021-11-26T20:25:56.611-07:00
0x7bfee91193d9df2ac0bfe90191d40f23c773c060,125,21,21,"""SAI""",19.95,2019-09-29T13:57:20.004-06:00,2021-11-26T19:01:08.523-07:00
0x00de4b13153673bcae2616b67bf822500d325fc3,519,8,8,"""SAI""",8,2019-09-29T13:56:42.684-06:00,2021-11-26T19:01:07.554-07:00
0xe993486b257cd1481aef74b3b909a2627fc8d305,653,10,10,"""SAI""",9.5,2019-09-29T13:52:19.451-06:00,2021-11-26T20:35:43.674-07:00
0x09cabec1ead1c0ba254b09efb3ee13841712be14,17,10,10,"""SAI""",10,2019-09-29T13:52:03.340-06:00,2021-11-26T11:51:06.458-07:00
0x00de4b13153673bcae2616b67bf822500d325fc3,519,8,8,"""SAI""",8,2019-09-29T13:51:27.551-06:00,2021-11-26T22:18:17.912-07:00
0x09cabec1ead1c0ba254b09efb3ee13841712be14,111,10,10,"""SAI""",10,2019-09-29T13:50:09.252-06:00,2021-11-26T12:07:14.541-07:00
0x09cabec1ead1c0ba254b09efb3ee13841712be14,89,50,50,"""SAI""",50,2019-09-29T13:34:42.593-06:00,2021-11-26T12:46:24.971-07:00
0x912fd21d7a69678227fe6d08c64222db41477ba0,89,1,1,"""SAI""",1,2019-09-29T13:33:45.380-06:00,2021-11-26T20:26:27.103-07:00
0x876eabf441b2ee5b5b0554fd502a8e0600950cfa,80,1,1,"""SAI""",1,2019-09-29T13:33:25.739-06:00,2021-11-26T20:35:49.778-07:00
0x912fd21d7a69678227fe6d08c64222db41477ba0,519,1,1,"""SAI""",1,2019-09-29T13:32:25.147-06:00,2021-11-26T13:26:15.523-07:00
0x912fd21d7a69678227fe6d08c64222db41477ba0,125,1,1,"""SAI""",1,2019-09-29T13:31:44.240-06:00,2021-11-26T10:58:36.100-07:00
0x912fd21d7a69678227fe6d08c64222db41477ba0,79,1,1,"""SAI""",1,2019-09-29T13:30:42.679-06:00,2021-11-26T10:16:32.302-07:00
0x912fd21d7a69678227fe6d08c64222db41477ba0,80,1,1,"""SAI""",1,2019-09-29T13:29:52.950-06:00,2021-11-26T19:00:35.141-07:00
0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,79,1.5,1.5,"""SAI""",1.5,2019-09-29T13:29:07.226-06:00,2021-11-26T11:51:06.327-07:00
0x912fd21d7a69678227fe6d08c64222db41477ba0,29,1,1,"""SAI""",1,2019-09-29T13:28:51.729-06:00,2021-11-26T19:01:07.606-07:00
0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,519,1,1,"""SAI""",0.95,2019-09-29T13:28:47.846-06:00,2021-11-26T20:26:25.647-07:00
0x55bb748fc4ead83faf3698e46b72e8ecead62196,122,56,56,"""SAI""",53.2,2019-09-29T13:28:34.514-06:00,2021-11-26T22:23:25.452-07:00
0x912fd21d7a69678227fe6d08c64222db41477ba0,24,1,1,"""SAI""",1,2019-09-29T13:27:53.636-06:00,2021-11-26T20:35:59.140-07:00
0xa2881a90bf33f03e7a3f803765cd2ed5c8928dfb,24,1,1,"""SAI""",1,2019-09-29T13:27:49.037-06:00,2021-11-26T12:46:28.478-07:00
0x912fd21d7a69678227fe6d08c64222db41477ba0,200,1,1,"""SAI""",1,2019-09-29T13:26:48.181-06:00,2021-11-26T20:26:32.218-07:00
0xd140bc11e2c6ae3b571dc91c14b0a2af0967cebd,40,50,50,"""SAI""",50,2019-09-29T13:26:39.891-06:00,2021-11-26T10:18:32.300-07:00
0xa2881a90bf33f03e7a3f803765cd2ed5c8928dfb,137,1,1,"""SAI""",0.95,2019-09-29T13:26:28.739-06:00,2021-11-26T20:35:59.495-07:00
0xd140bc11e2c6ae3b571dc91c14b0a2af0967cebd,25,50,50,"""SAI""",50,2019-09-29T13:25:57.971-06:00,2021-11-26T10:15:56.797-07:00
0x876eabf441b2ee5b5b0554fd502a8e0600950cfa,13,1,1,"""SAI""",1,2019-09-29T13:25:24.636-06:00,2021-11-26T20:26:34.806-07:00
0x912fd21d7a69678227fe6d08c64222db41477ba0,122,1,1,"""SAI""",1,2019-09-29T13:25:00.454-06:00,2021-11-26T12:31:19.147-07:00
0xe3a0a2431a093fed99037987ed0a88550e5e79aa,39,1,1,"""SAI""",1,2019-09-29T13:24:42.169-06:00,2021-11-26T11:51:07.875-07:00
0x65bf64ff5f51272f729bdcd7acfb00677ced86cd,139,5,5,"""SAI""",4.75,2019-09-29T13:24:29.706-06:00,2021-11-26T22:18:23.600-07:00
0x912fd21d7a69678227fe6d08c64222db41477ba0,40,1,1,"""SAI""",1,2019-09-29T13:24:03.145-06:00,2021-11-26T20:26:32.776-07:00
0x912fd21d7a69678227fe6d08c64222db41477ba0,13,1,1,"""SAI""",1,2019-09-29T13:22:45.491-06:00,2021-11-26T22:29:47.315-07:00
0xea674fdde714fd979de3edf0f56aa9716b898ec8,653,5,5,"""SAI""",4.75,2019-09-29T13:21:53.604-06:00,2021-11-26T10:58:37.402-07:00
0xd140bc11e2c6ae3b571dc91c14b0a2af0967cebd,40,164.3684,164.3684,"""SAI""",164.3684,2019-09-29T13:20:35.720-06:00,2021-11-26T12:21:17.900-07:00
0xea674fdde714fd979de3edf0f56aa9716b898ec8,25,5,5,"""SAI""",5,2019-09-29T13:20:17.978-06:00,2021-11-26T12:27:09.664-07:00
0x912fd21d7a69678227fe6d08c64222db41477ba0,25,1,1,"""SAI""",1,2019-09-29T13:19:56.615-06:00,2021-11-26T10:49:28.747-07:00
0x2a1530c4c41db0b0b2bb646cb5eb1a67b7158667,111,10,10,"""SAI""",9.5,2019-09-29T13:18:25.665-06:00,2021-11-26T20:26:24.302-07:00
0x912fd21d7a69678227fe6d08c64222db41477ba0,39,1,1,"""SAI""",1,2019-09-29T13:18:14.701-06:00,2021-11-26T20:35:43.603-07:00
0xa2881a90bf33f03e7a3f803765cd2ed5c8928dfb,653,1,1,"""SAI""",0.95,2019-09-29T13:17:59.475-06:00,2021-11-26T19:11:41.672-07:00
0x912fd21d7a69678227fe6d08c64222db41477ba0,22,1,1,"""SAI""",1,2019-09-29T13:17:24.420-06:00,2021-11-26T19:00:34.529-07:00
0xb091de8e41a2def1877eddeb700357149b704eba,40,1,1,"""SAI""",1,2019-09-29T13:16:39.489-06:00,2021-11-26T10:18:32.904-07:00
0xa2881a90bf33f03e7a3f803765cd2ed5c8928dfb,39,1,1,"""SAI""",1,2019-09-29T13:15:37.050-06:00,2021-11-26T19:01:15.259-07:00
0x912fd21d7a69678227fe6d08c64222db41477ba0,653,1,1,"""SAI""",1,2019-09-29T13:15:24.057-06:00,2021-11-26T20:25:57.023-07:00
0xa8b39829ce2246f89b31c013b8cde15506fb9a76,200,2.5,2.5,"""SAI""",2.375,2019-09-29T13:13:40.038-06:00,2021-11-26T22:23:25.383-07:00
0x97dec872013f6b5fb443861090ad931542878126,24,1.65908787108277,1.66,"""USDC""",1.659999,2019-09-29T13:08:24.230-06:00,2021-11-26T20:26:33.136-07:00
0xa2881a90bf33f03e7a3f803765cd2ed5c8928dfb,48,5,5,"""SAI""",5,2019-09-29T13:07:18.401-06:00,2021-11-26T10:14:40.533-07:00
0xf4158e282f2317597e31c028978c7fb7275d6fb4,25,1,1,"""SAI""",1,2019-09-29T13:06:03.851-06:00,2021-11-26T11:51:07.747-07:00
0xf4158e282f2317597e31c028978c7fb7275d6fb4,13,1,1,"""SAI""",1,2019-09-29T13:05:12.347-06:00,2021-11-26T11:29:22.267-07:00
0x7bfee91193d9df2ac0bfe90191d40f23c773c060,39,100,100,"""SAI""",100,2019-09-29T13:03:43.388-06:00,2021-11-26T19:13:33.154-07:00
0x7bfee91193d9df2ac0bfe90191d40f23c773c060,653,100,100,"""SAI""",95,2019-09-29T13:01:51.359-06:00,2021-11-26T10:16:45.105-07:00
0x09cabec1ead1c0ba254b09efb3ee13841712be14,89,50,50,"""SAI""",50,2019-09-29T13:00:56.699-06:00,2021-11-26T12:18:49.936-07:00
0x7bfee91193d9df2ac0bfe90191d40f23c773c060,89,100,100,"""SAI""",100,2019-09-29T13:00:24.728-06:00,2021-11-26T20:45:32.704-07:00
0x7bfee91193d9df2ac0bfe90191d40f23c773c060,25,100,100,"""SAI""",100,2019-09-29T12:58:56.688-06:00,2021-11-26T22:18:18.266-07:00
0x7bfee91193d9df2ac0bfe90191d40f23c773c060,122,100,100,"""SAI""",95,2019-09-29T12:57:16.250-06:00,2021-11-26T19:12:27.263-07:00
0x7bfee91193d9df2ac0bfe90191d40f23c773c060,24,100,100,"""SAI""",100,2019-09-29T12:55:49.524-06:00,2021-11-26T12:07:45.829-07:00
0x7bfee91193d9df2ac0bfe90191d40f23c773c060,22,100,100,"""SAI""",100,2019-09-29T12:54:25.139-06:00,2021-11-26T11:51:07.636-07:00
0x7bfee91193d9df2ac0bfe90191d40f23c773c060,95,100,100,"""SAI""",100,2019-09-29T12:52:24.375-06:00,2021-11-26T20:26:58.408-07:00
0x09cabec1ead1c0ba254b09efb3ee13841712be14,653,1.6,1.6,"""SAI""",1.52,2019-09-29T12:48:39.315-06:00,2021-11-26T20:36:00.218-07:00
0x7bfee91193d9df2ac0bfe90191d40f23c773c060,139,100,100,"""SAI""",95,2019-09-29T12:46:31.593-06:00,2021-11-26T10:14:40.339-07:00
0x7bfee91193d9df2ac0bfe90191d40f23c773c060,41,100,100,"""SAI""",100,2019-09-29T12:44:38.839-06:00,2021-11-26T13:12:10.703-07:00
0xb10e6dd47a0f491c74b8080a2373ea7d9d9d62a2,80,5,5,"""SAI""",5,2019-09-29T12:43:06.738-06:00,2021-11-26T12:07:14.466-07:00
0x7bfee91193d9df2ac0bfe90191d40f23c773c060,12,200,200,"""SAI""",200,2019-09-29T12:39:00.317-06:00,2021-11-26T12:48:58.755-07:00
0x9fb10fc5146965982e3a25ab39b82ac89c403353,40,5,5,"""SAI""",5,2019-09-29T12:37:37.269-06:00,2021-11-26T19:00:35.629-07:00
0x7bfee91193d9df2ac0bfe90191d40f23c773c060,137,150,150,"""SAI""",142.5,2019-09-29T12:37:30.060-06:00,2021-11-26T10:16:32.144-07:00
0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,122,8,8,"""SAI""",7.2,2019-09-29T12:37:11.526-06:00,2021-11-26T22:18:17.127-07:00
0x7bfee91193d9df2ac0bfe90191d40f23c773c060,37,100,100,"""SAI""",100,2019-09-29T12:35:22.382-06:00,2021-11-26T10:16:32.383-07:00
0x7bfee91193d9df2ac0bfe90191d40f23c773c060,32,100,100,"""SAI""",100,2019-09-29T12:34:06.938-06:00,2021-11-26T20:26:34.760-07:00
0xb10e6dd47a0f491c74b8080a2373ea7d9d9d62a2,40,5,5,"""SAI""",5,2019-09-29T12:33:52.562-06:00,2021-11-26T20:26:32.716-07:00
0x7bfee91193d9df2ac0bfe90191d40f23c773c060,20,100,100,"""SAI""",100,2019-09-29T12:32:18.652-06:00,2021-11-26T20:26:26.859-07:00
0x7bfee91193d9df2ac0bfe90191d40f23c773c060,89,100,100,"""SAI""",100,2019-09-29T12:30:05.493-06:00,2021-11-26T12:03:49.345-07:00
0x7bfee91193d9df2ac0bfe90191d40f23c773c060,48,100,100,"""SAI""",100,2019-09-29T12:27:11.704-06:00,2021-11-26T12:48:59.919-07:00
0xb10e6dd47a0f491c74b8080a2373ea7d9d9d62a2,25,5,5,"""SAI""",5,2019-09-29T12:26:32.105-06:00,2021-11-26T12:46:23.368-07:00
0x7bfee91193d9df2ac0bfe90191d40f23c773c060,80,100,100,"""SAI""",100,2019-09-29T12:25:06.136-06:00,2021-11-26T20:26:24.565-07:00
0x7bfee91193d9df2ac0bfe90191d40f23c773c060,79,100,100,"""SAI""",100,2019-09-29T12:23:37.035-06:00,2021-11-26T12:45:47.767-07:00
0xb10e6dd47a0f491c74b8080a2373ea7d9d9d62a2,24,5,5,"""SAI""",5,2019-09-29T12:22:52.599-06:00,2021-11-26T12:45:06.252-07:00
0x7bfee91193d9df2ac0bfe90191d40f23c773c060,29,100,100,"""SAI""",100,2019-09-29T12:20:52.969-06:00,2021-11-26T10:58:29.783-07:00
0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,139,10.7,10.7,"""SAI""",10.165,2019-09-29T12:20:02.398-06:00,2021-11-26T10:16:32.692-07:00
0x7bfee91193d9df2ac0bfe90191d40f23c773c060,519,100,100,"""SAI""",99,2019-09-29T12:19:19.653-06:00,2021-11-26T20:26:16.938-07:00
0x794dec90a3b9e399aad7839fa39c17a521977cdf,22,168.720558645,1,"""WETH""",1,2019-09-29T12:18:27.801-06:00,2021-11-26T11:01:24.405-07:00
0x7bfee91193d9df2ac0bfe90191d40f23c773c060,200,100,100,"""SAI""",99,2019-09-29T12:17:22.066-06:00,2021-11-26T10:17:10.043-07:00
0x794dec90a3b9e399aad7839fa39c17a521977cdf,40,168.720558645,1,"""WETH""",1,2019-09-29T12:15:56.127-06:00,2021-11-26T10:57:24.359-07:00
0x7bfee91193d9df2ac0bfe90191d40f23c773c060,86,100,100,"""SAI""",100,2019-09-29T12:15:44.049-06:00,2021-11-26T11:51:07.981-07:00
0x794dec90a3b9e399aad7839fa39c17a521977cdf,24,168.720558645,1,"""WETH""",1,2019-09-29T12:14:09.051-06:00,2021-11-26T19:01:16.090-07:00
0x7bfee91193d9df2ac0bfe90191d40f23c773c060,122,100,100,"""SAI""",99,2019-09-29T12:13:58.525-06:00,2021-11-26T12:44:40.006-07:00
0x794dec90a3b9e399aad7839fa39c17a521977cdf,25,168.720558645,1,"""WETH""",1,2019-09-29T12:12:39.347-06:00,2021-11-26T10:58:01.287-07:00
0x7bfee91193d9df2ac0bfe90191d40f23c773c060,40,100,100,"""SAI""",100,2019-09-29T12:12:30.046-06:00,2021-11-26T20:26:25.593-07:00
0x7bfee91193d9df2ac0bfe90191d40f23c773c060,13,100,100,"""SAI""",100,2019-09-29T12:10:37.350-06:00,2021-11-26T19:00:35.261-07:00
0x7bfee91193d9df2ac0bfe90191d40f23c773c060,39,100,100,"""SAI""",100,2019-09-29T12:07:05.099-06:00,2021-11-26T12:07:45.153-07:00
0x7bfee91193d9df2ac0bfe90191d40f23c773c060,22,100,100,"""SAI""",100,2019-09-29T12:04:30.697-06:00,2021-11-26T22:18:18.341-07:00
0x7bfee91193d9df2ac0bfe90191d40f23c773c060,653,100,100,"""SAI""",99,2019-09-29T11:57:28.345-06:00,2021-11-26T20:25:55.687-07:00
0x98ecf84ac50aa3c090f88b04676babc296d03527,24,4,4,"""SAI""",4,2019-09-29T11:56:54.300-06:00,2021-11-26T11:51:07.500-07:00
0x98ecf84ac50aa3c090f88b04676babc296d03527,40,2,2,"""SAI""",2,2019-09-29T11:56:11.780-06:00,2021-11-26T19:25:22.741-07:00
0xcda84cc75ec5c92a5dacabc13241256beceef964,40,1687.95046995,10,"""WETH""",10,2019-09-29T11:47:13.813-06:00,2021-11-26T19:00:58.184-07:00
0x09cabec1ead1c0ba254b09efb3ee13841712be14,200,50,50,"""SAI""",47.5,2019-09-29T11:42:03.240-06:00,2021-11-26T10:16:37.319-07:00
0x09cabec1ead1c0ba254b09efb3ee13841712be14,40,100,100,"""SAI""",100,2019-09-29T11:40:30.289-06:00,2021-11-26T20:25:56.487-07:00
0x09cabec1ead1c0ba254b09efb3ee13841712be14,80,50,50,"""SAI""",50,2019-09-29T11:37:12.989-06:00,2021-11-26T19:01:09.410-07:00
0x98ecf84ac50aa3c090f88b04676babc296d03527,200,5,5,"""SAI""",4.75,2019-09-29T11:37:11.677-06:00,2021-11-26T10:57:56.113-07:00
0x09cabec1ead1c0ba254b09efb3ee13841712be14,132,50,50,"""SAI""",47.5,2019-09-29T11:35:10.307-06:00,2021-11-26T10:16:10.194-07:00
0xd551234ae421e3bcba99a0da6d736074f22192ff,200,10,10,"""SAI""",9.5,2019-09-29T11:29:49.568-06:00,2021-11-26T10:48:36.404-07:00
0x2a1530c4c41db0b0b2bb646cb5eb1a67b7158667,25,1,1,"""SAI""",1,2019-09-29T11:25:43.143-06:00,2021-11-26T12:27:09.497-07:00
0xd551234ae421e3bcba99a0da6d736074f22192ff,122,10,10,"""SAI""",9.5,2019-09-29T11:21:06.579-06:00,2021-11-26T12:31:19.065-07:00
0xd551234ae421e3bcba99a0da6d736074f22192ff,24,8,8,"""SAI""",8,2019-09-29T11:14:43.689-06:00,2021-11-26T12:27:21.445-07:00
0xd551234ae421e3bcba99a0da6d736074f22192ff,79,8,8,"""SAI""",8,2019-09-29T11:13:22.885-06:00,2021-11-26T11:51:08.310-07:00
0xd24400ae8bfebb18ca49be86258a3c749cf46853,29,5,5,"""SAI""",5,2019-09-29T11:09:48.622-06:00,2021-11-26T19:12:19.751-07:00
0x4389d757fa071fd714fd74afdcc7da384c9a7ede,39,1,1,"""SAI""",1,2019-09-29T11:08:34.059-06:00,2021-11-26T12:44:45.111-07:00
0x4389d757fa071fd714fd74afdcc7da384c9a7ede,329,1,1,"""SAI""",1,2019-09-29T11:07:19.168-06:00,2021-11-26T10:58:01.740-07:00
0xd24400ae8bfebb18ca49be86258a3c749cf46853,25,5,5,"""SAI""",5,2019-09-29T11:06:11.670-06:00,2021-11-26T20:26:26.051-07:00
0x4389d757fa071fd714fd74afdcc7da384c9a7ede,79,1,1,"""SAI""",1,2019-09-29T11:05:18.598-06:00,2021-11-26T11:51:08.422-07:00
0xd24400ae8bfebb18ca49be86258a3c749cf46853,653,5,5,"""SAI""",4.75,2019-09-29T11:04:59.357-06:00,2021-11-26T10:57:36.028-07:00
0x4389d757fa071fd714fd74afdcc7da384c9a7ede,40,1,1,"""SAI""",1,2019-09-29T11:03:43.255-06:00,2021-11-26T12:29:46.441-07:00
0xd551234ae421e3bcba99a0da6d736074f22192ff,40,30,30,"""SAI""",30,2019-09-29T11:03:26.592-06:00,2021-11-26T19:20:34.209-07:00
0x4389d757fa071fd714fd74afdcc7da384c9a7ede,24,1,1,"""SAI""",1,2019-09-29T11:00:41.653-06:00,2021-11-26T20:26:24.514-07:00
0x7bfee91193d9df2ac0bfe90191d40f23c773c060,24,100,100,"""SAI""",100,2019-09-29T10:59:23.788-06:00,2021-11-26T12:22:28.539-07:00
0xd551234ae421e3bcba99a0da6d736074f22192ff,13,40,40,"""SAI""",40,2019-09-29T10:59:01.726-06:00,2021-11-26T10:16:10.098-07:00
0xd24400ae8bfebb18ca49be86258a3c749cf46853,13,10,10,"""SAI""",10,2019-09-29T10:56:44.387-06:00,2021-11-26T10:16:05.697-07:00
0x4389d757fa071fd714fd74afdcc7da384c9a7ede,122,1,1,"""SAI""",1,2019-09-29T10:55:58.648-06:00,2021-11-26T12:48:58.840-07:00
0x7bfee91193d9df2ac0bfe90191d40f23c773c060,25,100,100,"""SAI""",100,2019-09-29T10:55:45.989-06:00,2021-11-26T20:26:58.303-07:00
0x4389d757fa071fd714fd74afdcc7da384c9a7ede,122,1,1,"""SAI""",0.95,2019-09-29T10:55:04.345-06:00,2021-11-26T20:45:32.632-07:00
0xd24400ae8bfebb18ca49be86258a3c749cf46853,40,50,50,"""SAI""",50,2019-09-29T10:55:00.800-06:00,2021-11-26T12:22:22.610-07:00
0x4389d757fa071fd714fd74afdcc7da384c9a7ede,40,1,1,"""SAI""",1,2019-09-29T10:53:51.864-06:00,2021-11-26T20:35:43.165-07:00
0xd551234ae421e3bcba99a0da6d736074f22192ff,80,23,23,"""SAI""",23,2019-09-29T10:53:23.275-06:00,2021-11-26T20:26:33.082-07:00
0x32a1e0d24f9ec2ab0e25bef454ab179320e7ec4d,25,9.5,9.5,"""SAI""",9.5,2019-09-29T10:45:10.636-06:00,2021-11-26T12:11:33.352-07:00
0xa4741872f7f22301964c0c16bd40b8865b777db1,89,19.9383317857948,20,"""USDC""",19.999999,2019-09-29T10:42:47.240-06:00,2021-11-26T10:16:20.476-07:00
0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,48,10,10,"""SAI""",10,2019-09-29T10:37:38.324-06:00,2021-11-26T10:16:37.910-07:00
0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,65,5,5,"""SAI""",5,2019-09-29T10:37:16.111-06:00,2021-11-26T10:16:09.897-07:00
0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,130,5,5,"""SAI""",4.75,2019-09-29T10:36:43.469-06:00,2021-11-26T12:21:17.671-07:00
0x97dec872013f6b5fb443861090ad931542878126,40,4.98458294644871,5,"""USDC""",4.999999,2019-09-29T10:36:33.332-06:00,2021-11-26T12:12:43.045-07:00
0x2a1530c4c41db0b0b2bb646cb5eb1a67b7158667,16,10,10,"""SAI""",10,2019-09-29T10:36:21.891-06:00,2021-11-26T12:21:17.766-07:00
0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,17,1,1,"""SAI""",1,2019-09-29T10:36:04.785-06:00,2021-11-26T19:12:27.191-07:00
0x97dec872013f6b5fb443861090ad931542878126,139,4.73535379912627,4.75,"""USDC""",4.5,2019-09-29T10:35:28.056-06:00,2021-11-26T20:11:15.815-07:00
0xd551234ae421e3bcba99a0da6d736074f22192ff,653,20,20,"""SAI""",19,2019-09-29T10:33:54.140-06:00,2021-11-26T20:25:50.013-07:00
0xd551234ae421e3bcba99a0da6d736074f22192ff,653,20,20,"""SAI""",19,2019-09-29T10:33:41.185-06:00,2021-11-26T19:10:40.057-07:00
0x2a1530c4c41db0b0b2bb646cb5eb1a67b7158667,40,10,10,"""SAI""",10,2019-09-29T10:33:22.594-06:00,2021-11-26T19:15:03.622-07:00
0xb5a4eb0edace43ef3ed93e523b54e97ac739dbf4,183,10,10,"""SAI""",10,2019-09-29T10:32:49.188-06:00,2021-11-26T20:35:43.227-07:00
0xa4741872f7f22301964c0c16bd40b8865b777db1,89,19.9383317857948,20,"""USDC""",19.999999,2019-09-29T10:28:56.194-06:00,2021-11-26T10:57:24.168-07:00
0x2a1530c4c41db0b0b2bb646cb5eb1a67b7158667,200,10,10,"""SAI""",9.5,2019-09-29T10:25:42.077-06:00,2021-11-26T10:14:41.495-07:00
0xa4741872f7f22301964c0c16bd40b8865b777db1,89,19.9383317857948,20,"""USDC""",19.999999,2019-09-29T10:24:24.615-06:00,2021-11-26T12:15:04.977-07:00
0x70f7d4e9ae0e99527f8e8d53aca073ca87c93c59,125,10,10,"""SAI""",10,2019-09-29T10:24:20.268-06:00,2021-11-26T10:16:54.654-07:00
0xd551234ae421e3bcba99a0da6d736074f22192ff,22,1,1,"""SAI""",1,2019-09-29T10:23:58.634-06:00,2021-11-26T21:59:18.116-07:00
0xd551234ae421e3bcba99a0da6d736074f22192ff,25,1.5,1.5,"""SAI""",1.5,2019-09-29T10:21:36.711-06:00,2021-11-26T11:29:22.199-07:00
0xa4741872f7f22301964c0c16bd40b8865b777db1,89,20,20,"""SAI""",20,2019-09-29T10:20:55.882-06:00,2021-11-26T13:15:02.863-07:00
0x2a1530c4c41db0b0b2bb646cb5eb1a67b7158667,141,1,1,"""SAI""",1,2019-09-29T10:18:46.170-06:00,2021-11-26T20:35:44.007-07:00
0x65d0b853f6e99966299654dc68bd5af7961edb41,40,10.001,10.001,"""SAI""",10.001,2019-09-29T10:16:31.675-06:00,2021-11-26T12:27:10.103-07:00
0x70f7d4e9ae0e99527f8e8d53aca073ca87c93c59,519,10,10,"""SAI""",10,2019-09-29T10:12:53.412-06:00,2021-11-26T10:16:26.008-07:00
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,13,5,5,"""SAI""",5,2019-09-29T10:12:13.612-06:00,2021-11-26T10:16:20.104-07:00
0xb5a4eb0edace43ef3ed93e523b54e97ac739dbf4,20,10,10,"""SAI""",10,2019-09-29T10:11:04.037-06:00,2021-11-26T22:23:27.020-07:00
0x70f7d4e9ae0e99527f8e8d53aca073ca87c93c59,36,10,10,"""SAI""",10,2019-09-29T10:09:06.808-06:00,2021-11-26T10:16:12.583-07:00
0x70f7d4e9ae0e99527f8e8d53aca073ca87c93c59,40,10,10,"""SAI""",10,2019-09-29T10:08:05.149-06:00,2021-11-26T22:18:17.787-07:00
0x70f7d4e9ae0e99527f8e8d53aca073ca87c93c59,48,10,10,"""SAI""",10,2019-09-29T10:02:46.582-06:00,2021-11-26T20:45:33.502-07:00
0x70f7d4e9ae0e99527f8e8d53aca073ca87c93c59,39,10,10,"""SAI""",10,2019-09-29T10:00:42.161-06:00,2021-11-26T20:25:55.634-07:00
0x70f7d4e9ae0e99527f8e8d53aca073ca87c93c59,122,10,10,"""SAI""",10,2019-09-29T09:59:02.424-06:00,2021-11-26T10:18:31.954-07:00
0x70f7d4e9ae0e99527f8e8d53aca073ca87c93c59,13,10,10,"""SAI""",10,2019-09-29T09:56:22.114-06:00,2021-11-26T13:11:40.295-07:00
